Status Id;Control Sense Id;Id status main;Id status type;Id status detail;Id equipment;Equipo;Id employee;Inicio de estado;Duración HR numérico;Fin de estado;Date cube;Duración Hr.;Hour;Id type status;Id detail status;Main status;Type status;Detail status
403122;403122;5;17;137;28;Carguio en Mina;85;2025-02-21 15:00:55.24687;0.00;;2025-02-21;;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
403158;403158;5;17;2409;89;Acarreo en Mina;150;2025-02-21 18:11:10.053515;0.07;2025-02-21 18:15:06.626281;2025-02-21;0.0657146572222222;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
403555;403555;5;17;1501;92;Carguio en Mina;0;2025-02-23 09:52:10.566192;0.01;2025-02-23 09:52:52.435905;2025-02-23;0.0116304758333333;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
404412;404412;5;17;1501;59;Carguio en Mina;159;2025-02-26 18:23:39.052976;0.00;;2025-02-26;;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
405090;405090;5;17;2409;87;Acarreo en Mina;148;2025-03-01 18:34:39.358442;23.57;2025-03-02 18:09:06.210211;2025-03-01;23.5741254913889;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
405201;405201;5;17;2409;85;Acarreo en Mina;147;2025-03-02 07:17:02.741445;10.66;2025-03-02 17:56:20.91037;2025-03-02;10.6550469236111;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
405712;405711;5;17;2409;88;Acarreo en Mina;157;2025-03-03 21:28:23;8.00;2025-03-04 05:28:05.701;2025-03-03;7.99519472222222;21;17;2409;OUTOFPLAN;Programado;Fuera de plan
405849;405849;5;17;2409;85;Acarreo en Mina;151;2025-03-04 12:59:59.718843;3.37;2025-03-04 16:22:25.100465;2025-03-04;3.37371711722222;12;17;2409;OUTOFPLAN;Programado;Fuera de plan
405927;405917;5;17;2409;86;Acarreo en Mina;147;2025-03-04 19:51:14;1.34;2025-03-04 21:11:24.247;2025-03-04;1.33617972222222;19;17;2409;OUTOFPLAN;Programado;Fuera de plan
406254;406254;5;17;2409;88;Acarreo en Mina;129;2025-03-05 19:16:50.4985;12.43;2025-03-06 07:42:22.63;2025-03-05;12.4255920833333;19;17;2409;OUTOFPLAN;Programado;Fuera de plan
406337;406337;5;17;2409;84;Acarreo en Mina;140;2025-03-06 06:10:59.796667;1.74;2025-03-06 07:55:25.027901;2025-03-05;1.74034200944444;6;17;2409;OUTOFPLAN;Programado;Fuera de plan
406943;406943;5;17;2409;88;Acarreo en Mina;129;2025-03-07 18:56:16.717384;0.02;2025-03-07 18:57:13.130464;2025-03-07;0.0156703;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
408264;408178;5;17;2409;86;Acarreo en Mina;142;2025-03-11 07:57:31;7.33;2025-03-11 15:17:31.603;2025-03-11;7.33350083333333;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
408265;408168;5;17;2409;88;Acarreo en Mina;129;2025-03-11 07:02:04;8.27;2025-03-11 15:18:31.829689;2025-03-11;8.27439713583333;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
408299;408299;5;17;2409;88;Acarreo en Mina;129;2025-03-11 16:26:36.032876;0.12;2025-03-11 16:33:52.757638;2025-03-11;0.121312433888889;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
408300;408300;5;17;2409;86;Acarreo en Mina;142;2025-03-11 16:26:47.017463;3.08;2025-03-11 19:31:19.283;2025-03-11;3.07562931583333;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
408320;408320;5;17;2409;89;Acarreo en Mina;136;2025-03-11 17:44:04.95329;0.14;2025-03-11 17:52:30.964252;2025-03-11;0.140558600555556;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
408390;408390;5;17;2409;89;Acarreo en Mina;136;2025-03-11 21:44:27.792135;6.14;2025-03-12 03:53:02.697991;2025-03-11;6.14302940444444;21;17;2409;OUTOFPLAN;Programado;Fuera de plan
408418;408418;5;17;2409;88;Acarreo en Mina;131;2025-03-12 01:54:31.151911;1.83;2025-03-12 03:44:10.708731;2025-03-11;1.82765467222222;1;17;2409;OUTOFPLAN;Programado;Fuera de plan
408812;408812;5;17;2409;87;Acarreo en Mina;140;2025-03-13 03:05:08.826331;1.72;2025-03-13 04:48:15.541518;2025-03-12;1.71853199638889;3;17;2409;OUTOFPLAN;Programado;Fuera de plan
409275;409272;5;17;2409;84;Acarreo en Mina;136;2025-03-14 17:16:59;14.36;2025-03-15 07:38:26.612719;2025-03-14;14.3576701997222;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
409349;409349;5;17;2409;85;Acarreo en Mina;136;2025-03-14 20:07:35.698845;2.29;2025-03-14 22:25:02.863;2025-03-14;2.29087893194444;20;17;2409;OUTOFPLAN;Programado;Fuera de plan
409384;409384;5;17;2409;87;Acarreo en Mina;140;2025-03-15 01:42:15.084749;1.69;2025-03-15 03:23:41.158;2025-03-14;1.69057590305556;1;17;2409;OUTOFPLAN;Programado;Fuera de plan
409385;409385;5;17;2409;85;Acarreo en Mina;106;2025-03-15 01:42:21.800161;2.96;2025-03-15 04:40:14.572475;2025-03-14;2.96465897611111;1;17;2409;OUTOFPLAN;Programado;Fuera de plan
409517;409517;5;17;2409;85;Acarreo en Mina;138;2025-03-15 09:06:12.707935;0.11;2025-03-15 09:12:50.882;2025-03-15;0.110603906944444;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
409666;409666;5;17;2409;88;Acarreo en Mina;129;2025-03-15 18:47:22.138951;14.86;2025-03-16 09:39:07.075669;2025-03-15;14.8624824216667;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
409700;409700;5;17;2409;89;Acarreo en Mina;138;2025-03-15 19:00:08.613579;10.10;2025-03-16 05:05:57.857094;2025-03-15;10.0970120875;19;17;2409;OUTOFPLAN;Programado;Fuera de plan
409777;409777;5;17;2409;86;Acarreo en Mina;139;2025-03-16 02:54:41.612051;0.46;2025-03-16 03:22:19.533;2025-03-15;0.460533596944444;2;17;2409;OUTOFPLAN;Programado;Fuera de plan
409800;409800;5;17;2409;85;Acarreo en Mina;140;2025-03-16 06:01:17.479703;11.34;2025-03-16 17:21:53.362191;2025-03-15;11.3433006911111;6;17;2409;OUTOFPLAN;Programado;Fuera de plan
409973;409973;5;17;2409;89;Acarreo en Mina;136;2025-03-16 17:34:23.155566;14.00;2025-03-17 07:34:08.640509;2025-03-16;13.9959680397222;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
410041;410041;5;17;2409;88;Acarreo en Mina;128;2025-03-16 22:31:14.470497;5.29;2025-03-17 03:48:34.831454;2025-03-16;5.28898915472222;22;17;2409;OUTOFPLAN;Programado;Fuera de plan
410257;410257;5;17;2409;88;Acarreo en Mina;129;2025-03-17 15:42:29.226018;1.90;2025-03-17 17:36:25.702515;2025-03-17;1.89902124916667;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
410277;410277;5;17;2409;85;Acarreo en Mina;136;2025-03-17 17:41:58.644567;18.39;2025-03-18 12:05:13.89806;2025-03-17;18.3875704147222;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
410284;410284;5;17;2409;86;Acarreo en Mina;142;2025-03-17 18:47:04.899086;7.03;2025-03-18 01:48:58.851;2025-03-17;7.03165330944444;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
410319;410319;5;17;2409;89;Acarreo en Mina;106;2025-03-17 19:12:38.584898;0.61;2025-03-17 19:49:28.1;2025-03-17;0.613754195;19;17;2409;OUTOFPLAN;Programado;Fuera de plan
410382;410382;5;17;2409;89;Acarreo en Mina;139;2025-03-18 01:49:04.012071;0.84;2025-03-18 02:39:40.036242;2025-03-17;0.8433400475;1;17;2409;OUTOFPLAN;Programado;Fuera de plan
410407;410407;5;17;2409;89;Acarreo en Mina;131;2025-03-18 03:41:05.491499;6.68;2025-03-18 10:22:04.863118;2025-03-17;6.68315878305556;3;17;2409;OUTOFPLAN;Programado;Fuera de plan
410548;410548;5;17;2409;88;Acarreo en Mina;136;2025-03-18 13:12:29.014754;14.29;2025-03-19 03:30:03.753;2025-03-18;14.2929828461111;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
410595;410595;5;17;2409;86;Acarreo en Mina;142;2025-03-18 18:48:13.590516;0.03;2025-03-18 18:50:06.113077;2025-03-18;0.0312562669444444;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
410680;410680;5;17;2409;85;Acarreo en Mina;106;2025-03-18 23:05:15.125797;3.72;2025-03-19 02:48:27.997;2025-03-18;3.72024200083333;23;17;2409;OUTOFPLAN;Programado;Fuera de plan
412853;412852;5;17;926;42;Perforadoras;52;2025-03-27 07:00:00;34.69;2025-03-28 17:41:41.34;2025-03-27;34.6948166666667;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
413180;413180;5;17;926;43;Perforadoras;83;2025-03-28 16:44:13.342695;17.40;2025-03-29 10:07:58.474;2025-03-28;17.3958698069444;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
413442;413405;5;17;926;42;Perforadoras;52;2025-03-29 10:34:35;5.37;2025-03-29 15:56:31.709;2025-03-29;5.3657525;10;17;2409;OUTOFPLAN;Programado;Fuera de plan
413807;413807;5;17;926;43;Perforadoras;36;2025-03-30 17:26:25.038249;4.02;2025-03-30 21:27:44.226;2025-03-30;4.0219965975;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
413903;413903;5;17;926;42;Perforadoras;16;2025-03-31 00:04:49.002597;9.88;2025-03-31 09:57:47.44;2025-03-30;9.88289927861111;0;17;2409;OUTOFPLAN;Programado;Fuera de plan
413967;413967;5;17;926;43;Perforadoras;83;2025-03-31 07:15:07.346873;2.38;2025-03-31 09:37:57.181;2025-03-31;2.38050947972222;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
414026;414026;5;17;926;43;Perforadoras;36;2025-03-31 13:09:53.819018;22.20;2025-04-01 11:22:09.133104;2025-03-31;22.2042539127778;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
414070;414070;5;17;926;42;Perforadoras;52;2025-03-31 15:24:30.505457;40.12;2025-04-02 07:31:31.951;2025-03-31;40.1170682063889;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
414278;414278;5;17;926;43;Perforadoras;83;2025-04-01 11:22:09.133104;7.95;2025-04-01 19:19:08.768;2025-04-01;7.94989858222222;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
414326;414326;5;17;2409;88;Acarreo en Mina;151;2025-04-01 17:31:21.572832;9.20;2025-04-02 02:43:26.821;2025-04-01;9.20145782444444;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
414389;414389;5;17;926;43;Perforadoras;83;2025-04-01 22:28:28.723673;9.46;2025-04-02 07:56:01.197;2025-04-01;9.45902036861111;22;17;2409;OUTOFPLAN;Programado;Fuera de plan
414535;414535;5;17;2409;84;Acarreo en Mina;150;2025-04-02 11:15:49.333232;3.65;2025-04-02 14:54:53.929;2025-04-02;3.65127660222222;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
414556;414556;5;17;371;36;Acarreo en Mina;85;2025-04-02 12:37:15.488604;0.00;;2025-04-02;;12;17;2409;OUTOFPLAN;Programado;Fuera de plan
414759;414759;5;17;2409;87;Acarreo en Mina;143;2025-04-03 02:39:07.414264;1.41;2025-04-03 04:03:50;2025-04-02;1.41182937111111;2;17;2409;OUTOFPLAN;Programado;Fuera de plan
414856;414856;5;17;2409;88;Acarreo en Mina;136;2025-04-03 09:15:24.207163;7.48;2025-04-03 16:44:06.560717;2025-04-03;7.47843154277778;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
414911;414911;5;17;2409;84;Acarreo en Mina;139;2025-04-03 12:53:49.40495;2.33;2025-04-03 15:13:48.363021;2025-04-03;2.33304390861111;12;17;2409;OUTOFPLAN;Programado;Fuera de plan
414946;414946;5;17;2409;87;Acarreo en Mina;140;2025-04-03 15:13:33.14987;0.54;2025-04-03 15:46:04.668094;2025-04-03;0.542088395555556;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
414949;414949;5;17;2409;89;Acarreo en Mina;137;2025-04-03 15:18:13.247879;0.01;2025-04-03 15:18:56.115;2025-04-03;0.0119075336111111;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
414950;414950;5;17;2409;86;Acarreo en Mina;139;2025-04-03 15:18:22.921332;0.37;2025-04-03 15:40:20.012026;2025-04-03;0.365858526111111;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
415000;415000;5;17;926;42;Perforadoras;35;2025-04-03 18:34:06.647431;0.10;2025-04-03 18:40:06.547;2025-04-03;0.0999721025;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
415023;415023;5;17;926;42;Perforadoras;35;2025-04-03 18:58:39.675622;9.40;2025-04-04 04:22:43.31;2025-04-03;9.40100954944445;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
415080;415080;5;17;2409;85;Acarreo en Mina;131;2025-04-03 22:34:38.758852;0.81;2025-04-03 23:23:17.35;2025-04-03;0.810719763333333;22;17;2409;OUTOFPLAN;Programado;Fuera de plan
415117;415117;5;17;2409;88;Acarreo en Mina;143;2025-04-04 02:30:04.301774;1.91;2025-04-04 04:24:38;2025-04-03;1.90936061833333;2;17;2409;OUTOFPLAN;Programado;Fuera de plan
415194;415194;5;17;2409;87;Acarreo en Mina;143;2025-04-04 07:58:44.182441;0.40;2025-04-04 08:22:43.94689;2025-04-04;0.399934569166667;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
415301;415301;5;17;2409;85;Acarreo en Mina;128;2025-04-04 13:51:21.52935;18.58;2025-04-05 08:26:08.687453;2025-04-04;18.5797661397222;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
415302;415302;5;17;2409;86;Acarreo en Mina;139;2025-04-04 13:51:25.477011;4.52;2025-04-04 18:22:28.269993;2025-04-04;4.517442495;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
415303;415303;5;17;2409;87;Acarreo en Mina;75;2025-04-04 13:51:29.67373;0.46;2025-04-04 14:18:54.073694;2025-04-04;0.456777767777778;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
415304;415304;5;17;2409;89;Acarreo en Mina;137;2025-04-04 13:51:34.477328;0.24;2025-04-04 14:05:48.533;2025-04-04;0.237237686666667;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
415305;415305;5;17;2409;88;Acarreo en Mina;140;2025-04-04 13:51:38.422365;4.52;2025-04-04 18:22:32.519272;2025-04-04;4.51502691861111;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
415314;415314;5;17;2409;87;Acarreo en Mina;75;2025-04-04 14:20:59.879197;1.72;2025-04-04 16:04:14.178089;2025-04-04;1.72063858111111;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
415321;415321;5;17;926;43;Perforadoras;35;2025-04-04 14:54:11.716125;4.23;2025-04-04 19:07:47.469;2025-04-04;4.22659802083333;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
415342;415342;5;17;2409;89;Acarreo en Mina;137;2025-04-04 16:26:33.828973;1.90;2025-04-04 18:20:31.455;2025-04-04;1.89934056305556;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
415343;415343;5;17;2409;84;Acarreo en Mina;131;2025-04-04 16:26:37.681562;9.25;2025-04-05 01:41:55.116213;2025-04-04;9.25484295861111;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
415437;415437;5;17;2409;86;Acarreo en Mina;142;2025-04-04 22:09:22.26996;6.38;2025-04-05 04:32:22.044;2025-04-04;6.38327056666667;22;17;2409;OUTOFPLAN;Programado;Fuera de plan
415541;415541;5;17;2409;86;Acarreo en Mina;142;2025-04-05 06:19:09.300203;1.73;2025-04-05 08:02:50.408113;2025-04-04;1.72808553055556;6;17;2409;OUTOFPLAN;Programado;Fuera de plan
415647;415647;5;17;2409;88;Acarreo en Mina;129;2025-04-05 09:25:56.388109;4.00;2025-04-05 13:26:07.124416;2025-04-05;4.0029823075;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
415682;415682;5;17;2409;89;Acarreo en Mina;137;2025-04-05 11:18:57.939843;4.30;2025-04-05 15:36:43.377851;2025-04-05;4.29595500222222;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
415743;415743;5;17;2409;84;Acarreo en Mina;128;2025-04-05 14:52:27.26451;0.59;2025-04-05 15:27:54.22601;2025-04-05;0.590822638888889;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
417508;417508;5;17;2355;93;Acarreo en Mina;0;2025-04-10 11:55:02.235301;0.75;2025-04-10 12:39:54.880482;2025-04-10;0.747956994722222;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
417512;417512;5;17;2355;93;Acarreo en Mina;0;2025-04-10 12:39:54.880482;0.00;2025-04-10 12:39:54.880482;2025-04-10;0;12;17;2409;OUTOFPLAN;Programado;Fuera de plan
417599;417599;5;17;2355;78;Acarreo en Mina;160;2025-04-10 18:57:29.465472;12.96;2025-04-11 07:54:55.228114;2025-04-10;12.9571562894444;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
418221;418221;5;17;2355;78;Acarreo en Mina;160;2025-04-12 18:03:33.567203;12.92;2025-04-13 06:58:36.561647;2025-04-12;12.9174984566667;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
418464;418464;5;17;2355;78;Acarreo en Mina;160;2025-04-13 18:28:19.451134;13.56;2025-04-14 08:02:06.217293;2025-04-13;13.5629905997222;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
418775;418775;5;17;2355;78;Acarreo en Mina;160;2025-04-14 12:05:02.488954;4.42;2025-04-14 16:29:56.86762;2025-04-14;4.415105185;12;17;2409;OUTOFPLAN;Programado;Fuera de plan
418886;418886;5;17;2355;78;Acarreo en Mina;160;2025-04-14 18:38:29.748523;12.41;2025-04-15 07:03:01.067351;2025-04-14;12.4086996744444;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
419299;419299;5;17;2355;78;Acarreo en Mina;160;2025-04-15 17:51:50.271312;13.66;2025-04-16 07:31:43.050665;2025-04-15;13.6646609313889;17;17;2409;OUTOFPLAN;Programado;Fuera de plan
419654;419654;5;17;2355;78;Acarreo en Mina;160;2025-04-16 18:16:34.572596;14.55;2025-04-17 08:49:21.629206;2025-04-16;14.5464046138889;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
419825;419825;5;17;2355;78;Acarreo en Mina;160;2025-04-17 09:42:21.703203;360.39;2025-05-02 10:05:49.114403;2025-04-17;360.390947555556;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
422082;422082;5;17;2409;94;Acarreo en Mina;0;2025-04-25 16:20:38.358979;17.34;2025-04-26 09:41:08.14099;2025-04-25;17.3416061141667;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
422269;422269;5;17;2409;94;Acarreo en Mina;0;2025-04-26 09:47:02.915967;0.02;2025-04-26 09:48:14.655136;2025-04-26;0.0199275469444444;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
422271;422271;5;17;2409;94;Acarreo en Mina;0;2025-04-26 09:48:14.655136;0.00;2025-04-26 09:48:14.655136;2025-04-26;0;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
424207;424207;5;17;2355;78;Acarreo en Mina;160;2025-05-02 11:55:28.390613;2.34;2025-05-02 14:15:35.252139;2025-05-02;2.33523931277778;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
424286;424285;5;17;2355;78;Acarreo en Mina;160;2025-05-02 15:31:23;0.87;2025-05-02 16:23:50.208938;2025-05-02;0.874224705;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
424350;424350;5;17;2355;78;Acarreo en Mina;160;2025-05-02 18:47:35.224614;12.85;2025-05-03 07:38:22.360753;2025-05-02;12.8464267052778;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
424597;424597;5;17;2355;78;Acarreo en Mina;160;2025-05-03 08:51:12.485188;4.62;2025-05-03 13:28:08.511446;2025-05-03;4.61556284944445;8;17;2409;OUTOFPLAN;Programado;Fuera de plan
424742;424742;5;17;2355;78;Acarreo en Mina;160;2025-05-03 18:48:47.663971;12.42;2025-05-04 07:13:59.330225;2025-05-03;12.4199072927778;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
424998;424998;5;17;2355;78;Acarreo en Mina;160;2025-05-04 12:33:50.122266;2.67;2025-05-04 15:14:04.629988;2025-05-04;2.67069658944444;12;17;2409;OUTOFPLAN;Programado;Fuera de plan
425126;425126;5;17;2355;78;Acarreo en Mina;160;2025-05-04 18:54:45.735415;12.50;2025-05-05 07:24:32.42977;2025-05-04;12.4963039875;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
425360;425360;5;17;2355;78;Acarreo en Mina;160;2025-05-05 09:33:23.504095;1.12;2025-05-05 10:40:32.695012;2025-05-05;1.11921969916667;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
425413;425413;5;17;2355;78;Acarreo en Mina;160;2025-05-05 13:07:06.126102;2.19;2025-05-05 15:18:40.775568;2025-05-05;2.192958185;13;17;2409;OUTOFPLAN;Programado;Fuera de plan
425490;425490;5;17;2355;78;Acarreo en Mina;160;2025-05-05 16:51:36.156373;0.99;2025-05-05 17:50:51.190097;2025-05-05;0.987509367777778;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
425537;425537;5;17;2355;78;Acarreo en Mina;160;2025-05-05 18:54:32.206877;12.51;2025-05-06 07:25:14.669563;2025-05-05;12.5117951905556;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
425808;425808;5;17;2355;78;Acarreo en Mina;160;2025-05-06 11:30:07.98034;1.67;2025-05-06 13:10:18.666764;2025-05-06;1.66963511777778;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
427721;427721;5;17;2355;78;Acarreo en Mina;160;2025-05-11 16:17:38.354652;14.83;2025-05-12 07:07:42.134886;2025-05-11;14.8343833983333;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
427920;427920;5;17;2377;95;Carguio en Mina;0;2025-05-12 06:59:02.784953;0.02;2025-05-12 07:00:17.602407;2025-05-11;0.0207826261111111;6;17;2409;OUTOFPLAN;Programado;Fuera de plan
427922;427922;5;17;2377;95;Carguio en Mina;0;2025-05-12 07:00:17.602407;0.00;2025-05-12 07:00:17.602407;2025-05-12;0;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
428060;428060;5;17;2377;96;Carguio en Mina;0;2025-05-12 14:29:07.943247;0.03;2025-05-12 14:31:12.186737;2025-05-12;0.0345120805555556;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
429094;429094;5;17;2409;97;Acarreo en Mina;0;2025-05-15 18:32:22.493697;0.03;2025-05-15 18:33:52.594333;2025-05-15;0.0250279544444444;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
430883;430883;5;17;2409;97;Acarreo en Mina;31;2025-05-21 19:56:48.596989;134.78;2025-05-27 10:43:42.334834;2025-05-21;134.781593845833;19;17;2409;OUTOFPLAN;Programado;Fuera de plan
431458;431458;5;17;1501;59;Carguio en Mina;159;2025-05-23 20:59:17.953726;0.00;;2025-05-23;;20;17;2409;OUTOFPLAN;Programado;Fuera de plan
432520;432520;5;17;2409;84;Acarreo en Mina;148;2025-05-27 14:02:04.355962;509.88;2025-06-17 19:55:08.695074;2025-05-27;509.884538642222;14;17;2409;OUTOFPLAN;Programado;Fuera de plan
439515;439515;5;17;2409;97;Acarreo en Mina;0;2025-06-17 19:23:50.589495;73.65;2025-06-20 21:03:05.363866;2025-06-17;73.6541039919445;19;17;2409;OUTOFPLAN;Programado;Fuera de plan
440637;440622;5;17;2409;88;Acarreo en Mina;157;2025-06-21 07:00:01;51.05;2025-06-23 10:02:44.591;2025-06-21;51.0454419444444;7;17;2409;OUTOFPLAN;Programado;Fuera de plan
441208;441208;5;17;2409;86;Acarreo en Mina;0;2025-06-23 10:05:08.436202;1.76;2025-06-23 11:50:43.563041;2025-06-23;1.75975745527778;10;17;2409;OUTOFPLAN;Programado;Fuera de plan
441223;441223;5;17;2409;88;Acarreo en Mina;149;2025-06-23 11:50:52.927918;4.57;2025-06-23 16:25:16.253873;2025-06-23;4.57314609861111;11;17;2409;OUTOFPLAN;Programado;Fuera de plan
441309;441309;5;17;2409;86;Acarreo en Mina;0;2025-06-23 16:25:12.365188;1.86;2025-06-23 18:16:30.87947;2025-06-23;1.85514285611111;16;17;2409;OUTOFPLAN;Programado;Fuera de plan
441326;441326;5;17;2409;88;Acarreo en Mina;149;2025-06-23 18:16:25.346749;0.15;2025-06-23 18:25:32.508591;2025-06-23;0.151989400555556;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
441332;441332;5;17;2409;86;Acarreo en Mina;0;2025-06-23 18:25:40.123499;1.02;2025-06-23 19:26:57.292;2025-06-23;1.02143569472222;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
441366;441366;5;17;2409;88;Acarreo en Mina;0;2025-06-23 20:12:48.157965;0.45;2025-06-23 20:39:32.862;2025-06-23;0.445751120833333;20;17;2409;OUTOFPLAN;Programado;Fuera de plan
441369;441367;5;17;2409;97;Acarreo en Mina;152;2025-06-23 20:26:38;19.55;2025-06-24 15:59:23.927301;2025-06-23;19.5460909169444;20;17;2409;OUTOFPLAN;Programado;Fuera de plan
441599;441599;5;17;2409;84;Acarreo en Mina;147;2025-06-24 15:59:14.357683;3.23;2025-06-24 19:12:45;2025-06-24;3.22517842138889;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
441636;441636;5;17;2409;97;Acarreo en Mina;0;2025-06-24 18:51:58.106856;9.14;2025-06-25 04:00:39;2025-06-24;9.14469254;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
441787;441786;5;17;2409;97;Acarreo en Mina;98;2025-06-25 05:12:44;23.86;2025-06-26 05:04:23.962635;2025-06-24;23.8611007319444;5;17;2409;OUTOFPLAN;Programado;Fuera de plan
442349;442322;5;17;2409;97;Acarreo en Mina;142;2025-06-26 10:19:06;6.31;2025-06-26 16:37:50.822937;2025-06-26;6.31245081583333;10;17;2409;OUTOFPLAN;Programado;Fuera de plan
442466;442466;5;17;2409;97;Acarreo en Mina;0;2025-06-26 18:43:50.402956;6.05;2025-06-27 00:46:34.244974;2025-06-26;6.04551167166667;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
442586;442586;5;17;2409;97;Acarreo en Mina;75;2025-06-27 03:48:23.641663;0.66;2025-06-27 04:28:16.191593;2025-06-26;0.664597202777778;3;17;2409;OUTOFPLAN;Programado;Fuera de plan
442697;442697;5;17;2409;97;Acarreo en Mina;138;2025-06-27 09:15:30.001319;1.70;2025-06-27 10:57:26.31327;2025-06-27;1.69897554194444;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
442789;442789;5;17;2409;97;Acarreo en Mina;138;2025-06-27 15:16:11.58929;1.19;2025-06-27 16:27:26.68517;2025-06-27;1.18752663333333;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
442901;442901;5;17;2409;97;Acarreo en Mina;139;2025-06-28 02:18:50.306462;0.70;2025-06-28 03:00:48;2025-06-27;0.699359316111111;2;17;2409;OUTOFPLAN;Programado;Fuera de plan
443141;442799;5;17;2409;86;Acarreo en Mina;142;2025-06-27 15:35:54;27.50;2025-06-28 19:06:04;2025-06-27;27.5027777777778;15;17;2409;OUTOFPLAN;Programado;Fuera de plan
443144;443144;5;17;2409;97;Acarreo en Mina;142;2025-06-28 18:43:15.332961;9.68;2025-06-29 04:23:58.848183;2025-06-28;9.67875422833333;18;17;2409;OUTOFPLAN;Programado;Fuera de plan
443324;443324;5;17;2409;97;Acarreo en Mina;142;2025-06-29 09:17:03.789454;5.32;2025-06-29 14:36:00.550617;2025-06-29;5.31576698972222;9;17;2409;OUTOFPLAN;Programado;Fuera de plan
