Control Sense Id;Id equipment hauling;Id equipment loading;Id location dump;Id location load;Id polygon;Id material;Id crew hauling;Id crew loading;Hour hauling;Hour loading;Hour Dumping;Time loading;Time Dumping;Shift hauling;Shift loading;Id employee hauling;Id employee loading;Date cube hauling;Date cube loading;Ley Bloque Au;Ley Bloque Cu;Ley Bloque Sec;Ley Bloque CUSS;Ley Bloque OX;Ley Bloque AUPPM;Ley Bloque AGPPM;Ley Bloque MOPCT;Ley Bloque PBPCT;Ley Bloque FEPCT;Ley Bloque ZNPCT;Ley Bloque SPCT;Ley Bloque CAPCT;Ley Bloque HIGZN;Ley Bloque ASPPM;Ley Bloque REL;Ley Bloque RQD;Ley Bloque RMR;Ley Bloque IS;Ley Bloque MINZ;Ley Bloque KAOLI;Ley Bloque EXPCL;Ley Bloque TOTCL;Ley Bloque CPCT;Ley Bloque HUMC;Ley Bloque PIROF;Ley Bloque CLORI;Ley Bloque AP;Ley Bloque NP;Ley Bloque RECCU;Ley Bloque SPI;Ley Bloque BWI;Ley Bloque FP;Ley Bloque UCS;Ley Polígono Au;Ley Polígono Cu;Ley Polígono Sec;Ley Polígono CUSS;Ley Polígono OX;Ley Polígono AUPPM;Ley Polígono AGPPM;Ley Polígono MOPCT;Ley Polígono PBPCT;Ley Polígono FEPCT;Ley Polígono ZNPCT;Ley Polígono SPCT;Ley Polígono CAPCT;Ley Polígono HIGZN;Ley Polígono ASPPM;Ley Polígono REL;Ley Polígono RQD;Ley Polígono RMR;Ley Polígono IS;Ley Polígono MINZ;Ley Polígono KAOLI;Ley Polígono EXPCL;Ley Polígono TOTCL;Ley Polígono CPCT;Ley Polígono HUMC;Ley Polígono PIROF;Ley Polígono CLORI;Ley Polígono AP;Ley Polígono NP;Ley Polígono RECCU;Ley Polígono SPI;Ley Polígono BWI;Ley Polígono FP;Ley Polígono UCS;Es reportable-producción;Es reportable-tiempos;Toneladas de sensor;EFH cargado;Distancia real cargado;EFH Vacío (Km);EFH Cargado (Km);Velocidad Cargado (Km/h);Velocidad Vacío (Km/h);Toneladas de sensor cargadas;Ciclo Acarreo (8): Tiempo Cola en Descarga (s);Ciclo Acarreo (1): Tiempo Viajando Vacío (s);Ciclo Carguío (3): Tiempo Spot (s);Ciclo Acarreo (3): Tiempo Listo Para Cuadrarse (s);Ciclo Acarreo (10): Tiempo Listo Para Descarga (s);Tiempo queue en minutos total;Ciclo Acarreo (4): Tiempo Cuadrando (s);Ciclo Acarreo (5): Tiempo Cuadrado (s);Ciclo Acarreo (6): Tiempo Cargando (s);Ciclo Acarreo (7): Tiempo Acarreando (s);Ciclo Acarreo (0): Tiempo Total Ciclo (s);Ciclo Acarreo (11): Tiempo Descargando (s);Ciclo Acarreo (2): Tiempo Llegada (queue) (s);Ciclo Acarreo (9): Tiempo Retrocediendo (s);Ciclo Carguío (0): Tiempo Total Ciclo (s);Ciclo Carguío (2): Tiempo Hang (s);Toneladas de sensor reales;null;Toneladas Inpit Waste ;Toneladas Inpit Ore ;Toneladas Prime Ore ;Toneladas Medium Grade Rehandle ;Toneladas Prime Waste ;Toneladas Low Grade Rehandle ;Toneladas Medium Grade Crusher ;Toneladas Low Grade Crusher ;Toneladas Rehandle Ore ;Toneladas Rehandle Waste ;Toneladas Low Grade Stock ;Toneladas High Grade Crusher ;Toneladas Mineral To Pad Crusher ;Total Toneladas Without Inpit ;Toneladas Mineral To Pad Rehandle ;Toneladas Mineral To Pad Stock ;Toneladas High Grade Stock ;Toneladas Moved Stock ;Toneladas Moved Crusher ;Toneladas Moved Rehandle ;Toneladas High Grade Rehandle ;Toneladas Medium Grade Stock ;Toneladas Sterile Crusher ;Toneladas Sterile Rehandle ;Toneladas Sterile Stock ;Número de pases;Polígono HPGPS;Toneladas ROM To Crusher;Toneladas Mineral To Stock;Toneladas Stock Piles To Crusher;Toneladas Ore To Crusher;Distancia real vacío
577636;32;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:02:56.28;2024-01-01 08:08:48.366;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;86.7;1.51111;1.45822;1.51666;1.51111;16.5665;21.8945;86.7;5.999;260.063;38.008;12.129;0;0.20215;23.879;2;164.046;320.079;842.206;28.003;0;26.008;280.73;78.676;86.7;;;;0;;86.7;;;;;;;;;86.7;;;;86.7;;0;;;;;86.7;6;11671;0;0;0;0;1.44352
577637;34;45;1438;616442;11669;1;;;8;8;8;2024-01-01 08:11:34.638;2024-01-01 08:22:48.748;1;1;21;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;98.1;1.14277;0.79711;0.665;1.14277;12.0775;24.431;98.1;8.002;114.021;160.025;100.391;0;1.67318333333333;15.628;44.006;402.061;242.03;1408.222;58.005;0;424.078;655.655;93.569;98.1;;;;0;;;;;;;;;;;98.1;;;;0;;0;;;;;;18;11669;0;0;0;0;0.76638
577638;66;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:07:12.043;2024-01-01 08:12:24.306;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;98.9;1.34111;1.47658;1.015;1.34111;18.956;29.755;98.9;8.004;174.048;41.713;0;0;0.1355;0.143;69.745;214.05;284.054;812.186;33.807;8.13;20.205;255.763;0;98.9;;;;0;;98.9;;;;;;;;;98.9;;;;98.9;;0;;;;;98.9;7;11671;0;0;0;0;1.41566
577639;36;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:11:19.694;2024-01-01 08:16:51.739;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;98.7;1.45444;1.46025;1.59833;1.45444;17.685;24.1305;98.7;6;274.048;94.013;30.112;0;0.501866666666667;11.894;52.007;142.026;308.042;872.145;30.013;0;18.003;247.651;11.612;98.7;;;;0;;98.7;;;;;;;;;98.7;;;;98.7;;0;;;;;98.7;5;11671;0;0;0;0;1.41587
577640;35;45;1439;616442;11669;1;;;8;8;8;2024-01-01 08:20:21.188;2024-01-01 08:24:09.373;1;1;4;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92;0.93972;0.68577;1.925;0.93972;13.64;15.3695;92;29.29318;330.063;94.468;50.532;0.1;2.10148333333333;15.933;28.003;432.082;198.74982;1192.215;31.86;75.557;0.042;526.55;0;92;;;;92;;;;;;;;;;;92;;;92;92;;0;;;;;;20;11669;0;92;0;0;0.80376
577641;32;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:17:12.482;2024-01-01 08:23:08.544;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;102.3;1.52055;1.47479;1.26;1.52055;16.9815;23.746;102.3;8.003;216.042;32.005;2.244;0;0.0374;21.763;7.998;184.045;322.057;818.156;30.002;0;26.002;352.788;136.738;102.3;;;;0;;102.3;;;;;;;;;102.3;;;;102.3;;0;;;;;102.3;7;11671;0;0;0;0;1.40828
577642;66;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:21:36.246;2024-01-01 08:27:00.293;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;95.1;1.40722;1.47313;1.05;1.40722;18.0605;28.6165;95.1;4.001;180.013;55.705;0;0;0.101183333333333;0.038;129.917;208.059;298.046;882.158;34.013;6.071;22;263.764;0;95.1;;;;0;;95.1;;;;;;;;;95.1;;;;95.1;;0;;;;;95.1;7;11671;0;0;0;0;1.41927
577643;36;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:25:47.85;2024-01-01 08:31:27.895;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;101.7;1.51111;1.4718;1.4;1.51111;17.115;24.3;101.7;2;240.045;67.891389;26.175;0;0.43625;13.832;27.884389;164.158611;320.044;846.148;34.008;0;18.001;251.604;19.554;101.7;;;;0;;101.7;;;;;;;;;101.7;;;;101.7;;0;;;;;101.7;7;11671;0;0;0;0;
577644;34;45;1421;616442;11670;4;;;8;8;8;2024-01-01 08:42:54.979;2024-01-01 08:48:53.126;1;1;21;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96;1.59611;1.51777;1.295;1.59611;16.436;30.839;96;2;222.035;328.990512;36.055;0;0.600916666666667;0.038;626.059;372.053;338.049;1632.294;17.907;0;18.098;867.928846;166.885334;96;;;;0;;96;;;;;;;;;96;;;;96;;0;;;;;96;6;11670;0;0;0;0;1.44771
577645;32;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:30:48.632;2024-01-01 08:36:06.712;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;85.1;1.35055;1.4529;1.13166;1.35055;18.5575;26.555;85.1;2.003;194.04;46.008;20.125;0;0.335416666666667;23.882;2.001;168.036;286.069;752.172;26.008;0;30.008;300.782;86.738;85.1;;;;0;;85.1;;;;;;;;;85.1;;;;85.1;;0;;;;;85.1;5;11671;0;0;0;0;1.41059
577646;35;45;1421;616442;11670;4;;;8;8;8;2024-01-01 08:50:33.607;2024-01-01 08:55:47.714;1;1;4;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;92.8;1.41666;1.51597;1.085;1.41666;18.304;28.925;92.8;8.001;186.046;64.529;0;0;6.36973333333333;0.054;445.974;394.099;300.058;1746.419;23.955;382.184;6.048;458.628;0;92.8;;;;0;;92.8;;;;;;;;;92.8;;;;92.8;;0;;;;;92.8;19;11670;0;0;0;0;1.48239
577647;66;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:34:44.384;2024-01-01 08:39:54.496;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.6;1.34111;1.47175;1.015;1.34111;18.9075;30.644;99.6;2.001;174.043;27.695;0;0;0.166733333333333;0.077;31.927;208.057;284.069;770.187;35.967;10.004;24.042;235.752;0;99.6;;;;0;;99.6;;;;;;;;;99.6;;;;99.6;;0;;;;;99.6;7;11671;0;0;0;0;
577649;36;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:39:15.979;2024-01-01 08:45:08.07;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;104.4;1.56777;1.46298;1.37666;1.56777;16.4295;27.205;104.4;5.998;236.039;60.018;2.154;0;0.0359;13.861;44.003;134.013;332.055;814.128;31.967;0;14.038;271.595;77.564;104.4;;;;0;;104.4;;;;;;;;;104.4;;;;104.4;;0;;;;;104.4;5;11671;0;0;0;0;1.42669
577650;32;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:43:24.829;2024-01-01 08:50:06.895;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;96.6;1.65277;1.4278;1.225;1.65277;15.6245;24.902;96.6;20.004;210.034;38.015;16.12;0;0.268666666666667;19.893;2.002;180.054;350.054;866.175;36.006;0;32.008;248.85;30.781;96.6;;;;0;;96.6;;;;;;;;;96.6;;;;96.6;;0;;;;;96.6;6;11671;0;0;0;0;1.43516
577652;66;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:47:50.552;2024-01-01 08:53:00.608;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.5;1.33166;1.47439;1.07333;1.33166;19.066;28.545;99.5;6.002;184.03;51.685;1.765;0;0.0348;0.118;49.802;214.038;282.047;792.136;32.004;0.323;22.007;265.723;0;99.5;;;;0;;99.5;;;;;;;;;99.5;;;;99.5;;0;;;;;99.5;9;11671;0;0;0;0;0.00253
577653;36;29;1421;616473;11671;4;;;8;8;8;2024-01-01 08:52:56.117;2024-01-01 08:58:22.156;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;98;1.45444;1.46328;1.28333;1.45444;17.6055;25.9755;98;3.999;220.027;68.007;14.062;0;0.234366666666667;11.942;42.003;132.034;308.035;780.11;34.003;0;14.005;305.565;105.524;98;;;;0;;98;;;;;;;;;98;;;;98;;0;;;;;98;5;11671;0;0;0;0;1.43978
577654;34;45;1438;616442;11669;1;;;9;9;9;2024-01-01 09:00:45.179;2024-01-01 09:05:35.255;1;1;21;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;99.9;1.09555;0.77053;0.875;1.09555;12.156;18.1985;99.9;12.017;150.026;106.032;20.074;0;0.334566666666667;13.942;72.016;366.079;232.043;952.221;40.008;0;46.016;611.572;139.461;99.9;;;;0;;;;;;;;;;;99.9;;;;0;;0;;;;;;18;11669;0;0;0;0;0.74387
577655;32;29;1421;616473;11671;4;;;9;8;9;2024-01-01 08:57:30.981;2024-01-01 09:03:19.068;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;100.6;1.49222;1.47828;1.27166;1.49222;17.2835;25.1035;100.6;8.001;218.041;24.004;2.057;0;0.0342833333333333;19.947;2;174.042;316.039;788.138;23.964;0;24.047;274.864;76.818;100.6;;;;0;;100.6;;;;;;;;;100.6;;;;100.6;;0;;;;;100.6;6;11671;0;0;0;0;1.46736
577657;66;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:01:30.706;2024-01-01 09:06:56.779;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;101.8;1.43555;1.46533;1.015;1.43555;17.628;30.032;101.8;2.002;174.04;31.677;0;0;0.0343666666666667;0.033;83.921;208.048;304.034;830.148;35.971;2.062;20.037;239.725;0;101.8;;;;0;;101.8;;;;;;;;;101.8;;;;101.8;;0;;;;;101.8;9;11671;0;0;0;0;1.42971
577658;35;45;1438;616442;11669;1;;;9;9;9;2024-01-01 09:07:43.793;2024-01-01 09:12:11.841;1;1;4;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.2;0.88777;0.76827;0.84;0.88777;14.9305;21.1475;91.2;1.999;144.032;88.555;0;0;0.0358666666666667;0.107;173.76;330.059;188.027;956.163;38.005;2.152;78.022;418.614;0;91.2;;;;0;;;;;;;;;;;91.2;;;;0;;0;;;;;;19;11669;0;0;0;0;0.81768
577659;36;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:06:00.235;2024-01-01 09:11:24.3;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.1;1.445;1.45884;1.38833;1.445;17.6695;27.436;97.1;1.998;238.055;66.023;2.166;0;0.0361;15.846;48.011;138.026;306.065;792.172;26.003;0;16.002;269.529;65.48;97.1;;;;0;;97.1;;;;;;;;;97.1;;;;97.1;;0;;;;;97.1;5;11671;0;0;0;0;1.42478
577660;32;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:11:15.131;2024-01-01 09:16:39.173;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.6;1.39777;1.46793;1.35333;1.39777;18.1315;24.5175;94.6;4.001;232.037;24.005;4.075;0;0.0679166666666667;17.928;2.002;210.053;296.039;816.14;26.003;0;24.002;314.896;80.838;94.6;;;;0;;94.6;;;;;;;;;94.6;;;;94.6;;0;;;;;94.6;6;11671;0;0;0;0;1.45325
577661;34;45;1438;616442;11669;1;;;9;9;9;2024-01-01 09:16:57.39;2024-01-01 09:21:51.431;1;1;21;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;94.7;1.105;0.77379;0.81666;1.105;12.193;20.1525;94.7;6.001;140.032;124.032;106.085;0;1.76808333333333;13.946;4.001;368.069;234.028;964.181;38.007;0;54.012;553.597;61.496;94.7;;;;0;;;;;;;;;;;94.7;;;;0;;0;;;;;;20;11669;0;0;0;0;0.75592
577662;66;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:15:36.873;2024-01-01 09:20:18.936;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;87.6;1.22777;1.45269;1.05;1.22777;20.3295;28.8925;87.6;1.999;180.043;19.676;0;0;0.0342833333333333;0.047;65.913;242.066;260.052;806.205;34.016;2.057;20.012;261.742;0;87.6;;;;0;;87.6;;;;;;;;;87.6;;;;87.6;;0;;;;;87.6;7;11671;0;0;0;0;1.43189
577663;35;45;1438;616442;11669;1;;;9;9;9;2024-01-01 09:23:31.971;2024-01-01 09:29:48.055;1;1;4;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;86.6;0.87833;0.76237;0.735;0.87833;15.0245;24.6255;86.6;4.001;126.028;66.505;30.745;0;2.23761666666667;11.754;24.006;328.076;186.041;1066.221;66.016;103.512;186.042;394.581;0;86.6;;;;0;;;;;;;;;;;86.6;;;;0;;0;;;;;;20;11669;0;0;0;0;0.85212
577664;36;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:19:36.409;2024-01-01 09:25:02.461;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.3;1.45444;1.46937;1.05;1.45444;17.733;29.9735;97.3;8.008;180.018;47.969416;16.08;0;0.268;13.925;17.964416;180.081584;308.049;762.127;28.006;0;9.995;239.536;11.485;97.3;;;;0;;97.3;;;;;;;;;97.3;;;;97.3;;0;;;;;97.3;6;11671;0;0;0;0;1.43466
577665;32;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:24:21.261;2024-01-01 09:29:37.325;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;80.4;1.37888;1.46551;1.45833;1.37888;18.3145;24.5395;80.4;8.002;250.057;28.004;2.059;0;0.0343166666666667;19.946;5.999;176.044;292.048;802.175;32.006;0;16.014;284.852;80.804;80.4;;;;0;;80.4;;;;;;;;;80.4;;;;80.4;;0;;;;;80.4;5;11671;0;0;0;0;1.44607
577666;66;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:28:13.077;2024-01-01 09:33:25.14;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;101.2;1.34111;1.47095;1.00333;1.34111;18.9835;30.141;101.2;8.001;172.041;5.742;0;0;0.46675;0.119;5.884;226.074;284.053;774.192;30.006;28.005;20.009;231.816;0;101.2;;;;0;;101.2;;;;;;;;;101.2;;;;101.2;;0;;;;;101.2;10;11671;0;0;0;0;1.42811
577667;34;45;1438;616442;11669;1;;;9;9;9;2024-01-01 09:32:29.54;2024-01-01 09:42:27.676;1;1;21;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;1.23722;0.72011;0.71166;1.23722;10.5255;22.8555;97;20.006;122.027;92.011;54.152;0;0.902533333333333;13.855;24.004;368.059;262.057;1216.238;36.005;0;316.073;537.569;77.499;97;;;;0;;;;;;;;;;;97;;;;0;;0;;;;;;20;11669;0;0;0;0;0.73575
577668;36;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:32:10.519;2024-01-01 09:38:02.584;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;107.7;1.54888;1.4673;1.10833;1.54888;16.85;28.062;107.7;2;190.038;84.015;22.082;0;0.368033333333333;13.924;48.009;136.019;328.061;784.14;22.003;0;22.004;237.442;17.408;107.7;;;;0;;107.7;;;;;;;;;107.7;;;;107.7;;0;;;;;107.7;5;11671;0;0;0;0;1.43403
577669;35;45;1439;616442;11669;1;;;9;9;9;2024-01-01 09:39:20.17;2024-01-01 09:43:02.207;1;1;4;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93.3;0.98222;0.07897;0.19833;0.98222;13.725;5.7905;93.3;1.995;34.462201;36.004;4.238;2;0.0706333333333333;7.764;24.002;344.067;208.04;660.572201;24.002;0;10.002;410.63;30.559;93.3;;;;93.3;;;;;;;;;;;93.3;;;93.3;93.3;;0;;;;;;5;11669;0;93.3;0;0;0.02046
577670;32;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:37:51.445;2024-01-01 09:43:49.495;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;102.8;1.53;1.46519;1.23666;1.53;17.0085;24.7945;102.8;6.002;212.042;24.013;2.08;0;0.0346666666666667;19.932;2.001;188.044;324.044;824.151;42.002;0;28.004;340.926;128.869;102.8;;;;0;;102.8;;;;;;;;;102.8;;;;102.8;;0;;;;;102.8;7;11671;0;0;0;0;1.4141
577671;66;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:42:29.271;2024-01-01 09:47:37.317;1;1;116;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;102.1;1.32222;1.45866;1.61;1.32222;19.0185;23.1855;102.1;6;275.61391;45.772;0;0;0.104133333333333;0.061;103.721;232.054;280.037;951.74491;26.001;6.248;22.009;277.826;0;102.1;;;;0;;102.1;;;;;;;;;102.1;;;;102.1;;0;;;;;102.1;8;11671;0;0;0;0;
577672;36;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:46:56.678;2024-01-01 09:52:36.867;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;102.7;1.51111;1.45921;0.96833;1.51111;16.981;31.291;102.7;2;166.026;111.388;55.476;0;1.83536666666667;11.908;44.004;156.019;320.037;856.121;27.853;54.646;18.152;267.407;0;102.7;;;;0;;102.7;;;;;;;;;102.7;;;;102.7;;0;;;;;102.7;6;11671;0;0;0;0;1.40967
577673;34;45;1438;616442;11669;1;;;9;9;9;2024-01-01 09:52:19.817;2024-01-01 09:57:03.855;1;1;21;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97.5;1.13333;0.7488;1.855;1.13333;11.6545;20.4485;97.5;8.004;318.041;94.031;54.185;0;0.903083333333333;13.839;26.007;340.078;240.03;1070.195;34.007;0;36.004;779.647;345.538;97.5;;;;0;;;;;;;;;;;97.5;;;;0;;0;;;;;;20;11669;0;0;0;0;0.74557
577674;32;29;1421;616473;11671;4;;;9;9;9;2024-01-01 09:51:57.586;2024-01-01 09:57:49.637;1;1;112;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;100;1.53944;1.4793;2.3625;1.53944;16.842;19.078;100;8.001;404.638831;38.009;18.215;0;0.303583333333333;17.794;2;196.038;326.044;1026.743831;36.007;0;18.006;300.908;66.861;100;;;;0;;100;;;;;;;;;100;;;;100;;0;;;;;100;7;11671;0;0;0;0;1.49358
577675;36;29;1421;616473;11671;4;;;10;10;10;2024-01-01 10:10:54.924;2024-01-01 10:16:42.996;1;1;2;96;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;91.1;1.445;1.46555;0.9275;1.445;17.539;26.5345;91.1;10;159.877341;140.9703;18.082;0;0.301366666666667;27.944625;58.532765;169.521235;306.068;814.033966;32.004;0;32.004;543.651535;233.16;91.1;;;;0;;91.1;;;;;;;;;91.1;;;;91.1;;0;;;;;91.1;6;11671;0;0;0;0;0.00042
577676;35;45;1438;616442;11669;1;;;10;10;10;2024-01-01 10:02:35.5;2024-01-01 10:06:11.535;1;1;4;28;2024-01-01;2024-01-01;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;93.2;0.87833;0.75448;1.07333;0.87833;14.854;24.457;93.2;2.001;184.04;60.814;14.05;0;0.234166666666667;11.952;34.812;318.075;186.028;812.965;34.001;0;28.006;615.683;236.794;93.2;;;;0;;;;;;;;;;;93.2;;;;0;;0;;;;;;20;11669;0;0;0;0;0.74012
